Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/Bilik+sewa+Muslimah+2024-105680038.htm,Bilik sewa Muslimah 2024,Houses,,10,RM 230,Terengganu
https://www.mudah.my/Rumah+sewa+student+muslimah-105679797.htm,Rumah sewa student muslimah,Terraced House,3,1000,"RM 1,300",Terengganu
https://www.mudah.my/bilik+sewa+perempuan+pangsapuri+ladang+tok+pelam-105677484.htm,bilik sewa perempuan pangsapuri ladang tok pelam,Apartment / Flat,,500,RM 550,Terengganu
https://www.mudah.my/bilik+sewa+perempuan+pangsapuri+ladang+tol+pelan-105677476.htm,bilik sewa perempuan pangsapuri ladang tol pelan,Apartment / Flat,,500,RM 550,Terengganu
https://www.mudah.my/Rumah+titian+berayun-105676212.htm,Rumah titian berayun,Others,2,800,RM 600,Terengganu
https://www.mudah.my/Rumah+Sewa+Bukit+Payong+Marang+-105674708.htm,Rumah Sewa Bukit Payong (Marang),Others,3,800,RM 500,Terengganu
https://www.mudah.my/Kedai+untuk+disewa-104512314.htm,Kedai untuk disewa,Shop lot,,1400,"RM 2,800",Terengganu
https://www.mudah.my/Bilik+Sewa+Benting+Lintang+Berhampiran+UniSZA-105662895.htm,Bilik Sewa Benting Lintang Berhampiran UniSZA,Shoplot,,1000,RM 150,Terengganu
https://www.mudah.my/Bilik+Sewa+Gong+Badak+Tok+Jembal+UMT+UNISZA+Airport-105653611.htm,Bilik Sewa Gong Badak / Tok Jembal / UMT / UNISZA / Airport,Houses,,90,RM 200,Terengganu
https://www.mudah.my/Semidi+House+Kerteh+5+bedrooms+for+Rent+Vacant-105653609.htm,Semidi House Kerteh 5 bedrooms for Rent Vacant,Semi-Detached House,5,2500,"RM 2,800",Terengganu
https://www.mudah.my/RUMAH+BARU+UNIT+DARA+DI+KAWASAN+BATU+RAKIT+BERDEKATaN+DENGAN+IPG-104492813.htm,RUMAH BARU UNIT DARA DI KAWASAN BATU RAKIT BERDEKATaN DENGAN IPG,Terraced House,3,1000,RM 900,Terengganu
https://www.mudah.my/+FREE+WiFi+Non+sharing+girl+room-105651398.htm,(FREE WiFi) Non sharing girl room,Houses,,10,RM 400,Terengganu
https://www.mudah.my/Mencari+2+orang+housemates+muslimat-100292850.htm,Mencari 2 orang housemates muslimat,Houses,,100,RM 140,Terengganu
https://www.mudah.my/semi+D+cantik+sura+tengah-105642965.htm,semi D cantik sura tengah,Semi-Detached House,4,1100,"RM 1,600",Terengganu
https://www.mudah.my/Kampung+Benting+Lintang+berhampiran+unisza-105641629.htm,"Kampung Benting Lintang, berhampiran unisza",Bungalow House,3,1000,"RM 1,000",Terengganu
https://www.mudah.my/Single+Room+at+Paka+Terengganu+To+Rent-105639798.htm,"Single Room at Paka, Terengganu To Rent",Houses,,100,RM 350,Terengganu
https://www.mudah.my/Bilik+untuk+disewa+wanita+berdekatan+Unisza+dan+UMT+Kuala+Nerus-105638982.htm,Bilik untuk disewa wanita  berdekatan Unisza dan UMT Kuala Nerus,Apartment / Flat,,110,RM 220,Terengganu
https://www.mudah.my/Bilik+Sewa+near+UMT+Unisza-105635629.htm,Bilik Sewa near UMT/Unisza,Houses,,150,RM 165,Terengganu
https://www.mudah.my/Kedai+sewa+free+sarang+signboard+tepi+jalan+besar+gong+badak-105633288.htm,Kedai sewa free sarang signboard tepi jalan besar gong badak,Shop lot,,242,RM 850,Terengganu
https://www.mudah.my/Banglo+Alor+Tempoyak+Untuk+Disewa-105632061.htm,Banglo Alor Tempoyak Untuk Disewa,Bungalow House,4,2323,"RM 1,500",Terengganu
https://www.mudah.my/bilik+sewa+muslimah-105629873.htm,bilik sewa muslimah,Shoplot,,100,RM 280,Terengganu
https://www.mudah.my/Bilik+Untuk+Muslimah-105629373.htm,Bilik Untuk Muslimah,Houses,,100,RM 350,Terengganu
https://www.mudah.my/Rumah+Sewa+Rhu+10+Penarek-105627506.htm,Rumah Sewa Rhu 10 Penarek,Semi-Detached House,3,1,"RM 2,300",Terengganu
https://www.mudah.my/House+for+rent-105626501.htm,House for rent,Semi-Detached House,3,1385,"RM 1,000",Terengganu
https://www.mudah.my/Tanah+untuk+disewa+-105624847.htm,Tanah untuk disewa!,Others,,0.09,"RM 4,500",Terengganu
https://www.mudah.my/Ruang+Kedai+Untuk+Disewa+Ladang+Kuala+Terengganu-103187386.htm,Ruang Kedai Untuk Disewa - Ladang Kuala Terengganu,Shop lot,,1600,"RM 3,000",Terengganu
https://www.mudah.my/Rumah+Untuk+Disewa+Kampung+Pengkalan+Ranggon+Kerteh-105616534.htm,Rumah Untuk Disewa Kampung Pengkalan Ranggon Kerteh,Semi-Detached House,3,850,RM 600,Terengganu
https://www.mudah.my/Bilik+Sewa+Wanita+Selesa+Di+Bandar+Kuala+Terengganu+Terengganu-105616530.htm,"Bilik Sewa Wanita Selesa Di Bandar Kuala Terengganu , Terengganu",Houses,,100,RM 350,Terengganu
https://www.mudah.my/Rumah+Untuk+Disewa+Di+Paya+Rawa+Besut-105612198.htm,Rumah Untuk Disewa Di Paya Rawa Besut,Bungalow House,4,400,RM 600,Terengganu
https://www.mudah.my/Rumah+Sewa-105608633.htm,Rumah Sewa,Apartment,3,780,"RM 1,700",Terengganu
https://www.mudah.my/Dua+unit+Kedai+untuk+disewa-105606809.htm,Dua unit Kedai untuk disewa,Shop lot,,680,RM 900,Terengganu
https://www.mudah.my/Shoplot+Office+Retail+Tingkat+Bawah+utk+DISEWA-105596554.htm,Shoplot/Office/Retail Tingkat Bawah utk DISEWA,Office space,,1400,"RM 1,500",Terengganu
https://www.mudah.my/Shoplot+Office+Retail+Tingkat+Bawah+utk+DISEWA-105596344.htm,Shoplot/Office/Retail Tingkat Bawah utk DISEWA,Shop lot,,1400,"RM 1,500",Terengganu
https://www.mudah.my/Rumah+Sewa+Tmn+Geliga+Chukai+Kemaman-105594789.htm,"Rumah Sewa Tmn Geliga, Chukai Kemaman",2-storey Terraced House,3,1200,"RM 1,000",Terengganu
https://www.mudah.my/Rumah+Teres+CHENDOR+PERDANA-105593528.htm,Rumah Teres CHENDOR PERDANA,Terraced House,3,1166,RM 950,Terengganu
https://www.mudah.my/Rumah+Teres+2+Tingkat+Untuk+Disewa+Bulanan+Tahunan-105591605.htm,Rumah Teres 2 Tingkat Untuk Disewa Bulanan/Tahunan,2-storey Terraced House,3,800,RM 500,Terengganu
https://www.mudah.my/Rumah+sewa+murah-105584060.htm,Rumah sewa murah,1-storey Terraced House,3,1700,"RM 1,500",Terengganu
https://www.mudah.my/Tanah+lot+untuk+Di+sewa+Di+Alur+Limbat-105577991.htm,Tanah lot untuk Di sewa Di Alur Limbat,Others,,722,RM 500,Terengganu
https://www.mudah.my/bilik+sewa+utk+lelaki+di+bandar+Kuala+Terengganu-105577084.htm,bilik sewa utk lelaki di bandar Kuala Terengganu,Houses,,100,RM 300,Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa-105576405.htm,Bilik Untuk Disewa,Houses,,300,RM 300,Terengganu
https://www.mudah.my/Bilik+sewa+bukit+kuang+kemaman-105575663.htm,Bilik sewa bukit kuang kemaman,Houses,,20,RM 250,Terengganu
https://www.mudah.my/Bilik+Untuk+Disewa+Dungun-105574999.htm,Bilik Untuk Disewa Dungun,Others,,120,RM 380,Terengganu
https://www.mudah.my/Rumah+untuk+disewa-105570447.htm,Rumah untuk disewa,2-storey Terraced House,3,900,RM 700,Terengganu
https://www.mudah.my/Tepi+Jalan+Utama+Bandar+Kuala+Nerus-105557569.htm,Tepi Jalan Utama Bandar Kuala Nerus,Others,,0.09,RM 1,Terengganu
https://www.mudah.my/Room+for+rent+near+HSNZ-105557016.htm,Room for rent near HSNZ,Houses,,40,RM 600,Terengganu
https://www.mudah.my/Bilik+Sewa+Semi+D+Student+Politeknik+PSMZA+UITM+Dungun-105552954.htm,Bilik Sewa Semi-D Student Politeknik PSMZA / UITM Dungun,Houses,,1500,RM 175,Terengganu
https://www.mudah.my/Untuk+Disewa+Wakaf+Tengah+Rumah+Teres+2+Tingkat-105549199.htm,Untuk Disewa | Wakaf Tengah | Rumah Teres 2 Tingkat,2-storey Terraced House,4,1300,"RM 1,300",Terengganu
https://www.mudah.my/Syafiq+Studio-105545896.htm,Syafiq Studio,Studio,2,345,"RM 1,299",Terengganu
https://www.mudah.my/bilik+untuk+di+sewa-105545859.htm,bilik untuk di sewa,Others,,10,RM 200,Terengganu
https://www.mudah.my/Ruang+Pejabat+Untuk+Disewa-105542064.htm,Ruang Pejabat Untuk Disewa,Office space,,1600,"RM 1,200",Terengganu
https://www.mudah.my/Shoplot+Rumah+Kedai+TINGKAT+ATAS+SHJ+Untuk+Disewa+Jalan+Tepoh-104347862.htm,Shoplot Rumah Kedai *TINGKAT ATAS SHJ* Untuk Disewa Jalan Tepoh,Shop lot,,1400,RM 900,Terengganu
https://www.mudah.my/Tanah+tepi+sungai+untuk+di+sewa+Pulau+Sekati+-105536628.htm,Tanah tepi sungai untuk di sewa(Pulau Sekati),Commercial,,0.2,"RM 1,500",Terengganu
https://www.mudah.my/satu+bilik+kosong+lelaki+kemasukan+segera-105528266.htm,satu bilik kosong lelaki kemasukan segera,Houses,,50,RM 370,Terengganu
https://www.mudah.my/Bilik+untuk+disewa+wanita-105523482.htm,Bilik untuk disewa-wanita,Apartment,3,1238,RM 300,Terengganu
https://www.mudah.my/Rumah+teres+taman+sepakat+dekat+KSB-105516468.htm,Rumah teres taman sepakat dekat KSB,Terraced House,3,1000,RM 600,Terengganu
https://www.mudah.my/good-105510290.htm,good,Others,4,2000,"RM 1,000",Terengganu
https://www.mudah.my/tanah+untuk+dijual-105510283.htm,tanah untuk dijual,Industrial,,5.5,"RM 150,000",Terengganu
https://www.mudah.my/RUMAH+SEWA+Kuala+Ping-105509715.htm,"RUMAH SEWA, Kuala Ping",Others,3,1000,RM 600,Terengganu
https://www.mudah.my/tingkat+atas+utk+disewa-105502662.htm,tingkat atas utk disewa,Office space,,1400,RM 800,Terengganu
https://www.mudah.my/Rumah+Semi+D+Untuk+Disewa+Pantai+Kemasik-105502017.htm,Rumah Semi-D Untuk Disewa Pantai Kemasik,Semi-Detached House,3,1100,"RM 1,500",Terengganu
https://www.mudah.my/Bilik+Di+Taman+Banggol+Indah+Kemaman+Terengganu+-105500758.htm,"Bilik Di Taman Banggol Indah Kemaman, Terengganu ",Houses,,1000,RM 300,Terengganu
https://www.mudah.my/Rumah+Semi+D+Paka+Fully+Furnished+-105500348.htm,Rumah Semi D Paka Fully Furnished ,Semi-Detached House,3,2000,"RM 2,000",Terengganu
https://www.mudah.my/Rumah+untuk+di+Sewa+di+Kampung+Paya+Datu-105498082.htm,Rumah untuk di Sewa di Kampung Paya Datu,Bungalow House,3,1200,RM 800,Terengganu
https://www.mudah.my/Rumah+teres+utk+disewa+di+Bukit+Payong+-105488498.htm,Rumah teres utk disewa di Bukit Payong ,Terraced House,3,1200,RM 700,Terengganu
https://www.mudah.my/Bilik+sewa+chukai+Kemaman+Mak+Chili+-105487428.htm,Bilik sewa chukai Kemaman (Mak Chili),Terraced House,4,1500,RM 280,Terengganu
https://www.mudah.my/Rumah+Untuk+Disewa-105482950.htm,Rumah Untuk Disewa,Bungalow House,3,1500,RM 700,Terengganu
https://www.mudah.my/Pejabat+Tingkat+1+2+Untuk+Disewa+Di+Kertih+Kerteh-101540678.htm,Pejabat Tingkat 1 & 2 Untuk Disewa Di Kertih Kerteh,Office space,,1400,"RM 1,500",Terengganu
https://www.mudah.my/Bilik+Sewa+Rumah+Tetamu+Cahaya+Airport+Ktrg+Pantai+Teluk+Ketapang-105477232.htm,Bilik Sewa Rumah Tetamu Cahaya @Airport Ktrg/Pantai Teluk Ketapang,Houses,,144,RM 380,Terengganu
https://www.mudah.my/Rumah+Semi+D+Corner+Lot+Fully+Furnished+Untuk+Disewa+-105474551.htm,Rumah Semi-D (Corner Lot) Fully Furnished Untuk Disewa!!!,Semi-Detached House,4,1800,"RM 1,800",Terengganu
https://www.mudah.my/Rumah+untuk+disewa-105474335.htm,Rumah untuk disewa,Semi-Detached House,5,1100,"RM 1,300",Terengganu
https://www.mudah.my/Warehouse+Gudang+untuk+disewa-105471603.htm,Warehouse / Gudang untuk disewa,Warehouse / Factory,,4000,"RM 7,500",Terengganu
https://www.mudah.my/Rumah+banglo+dekat+SK+Tok+Jembal-105471560.htm,Rumah banglo dekat SK Tok Jembal,Bungalow House,6,2500,"RM 1,900",Terengganu
https://www.mudah.my/bilik+sewa+perempuan-105466116.htm,bilik sewa perempuan,Houses,,150,RM 250,Terengganu
https://www.mudah.my/Bilik+Utama+untuk+Disewa+Pangsapuri+Ladang+Gemilang-105462722.htm,Bilik Utama untuk Disewa- Pangsapuri Ladang Gemilang,Condo / Services residence / Penthouse / Townhouse,,240,RM 600,Terengganu
https://www.mudah.my/Rumah+Teres+2+Tingkat+untuk+Disewa+di+Taman+Perumahan+Panalex+Kerteh-105461334.htm,"Rumah Teres 2 Tingkat untuk Disewa di Taman Perumahan Panalex, Kerteh",2-storey Terraced House,3,2000,"RM 1,200",Terengganu
https://www.mudah.my/KERTEH+Corner+Shop+Lot+2nd+Floor+for+Rent-92691806.htm,KERTEH Corner Shop Lot 2nd Floor for Rent,Shop lot,,1680,"RM 2,300",Terengganu
https://www.mudah.my/Bilik+sewa+lelaki+bujang+sahaja-105458347.htm,Bilik sewa lelaki bujang sahaja,Terraced House,3,70,RM 400,Terengganu
https://www.mudah.my/Bilik+sewa+Paka+Non+Sharing-105452738.htm,Bilik sewa Paka Non Sharing,Houses,,250,RM 450,Terengganu
https://www.mudah.my/Bilik+aircond+untuk+disewa+Lelaki+-105451434.htm,Bilik (aircond) untuk disewa (Lelaki),Houses,,150,RM 450,Terengganu
https://www.mudah.my/Pangsapuri+untuk+disewa-105441768.htm,Pangsapuri untuk disewa,Apartment,3,900,"RM 2,000",Terengganu
https://www.mudah.my/Rumah+Sewa+Student+Terengganu+UMT+UNISZA-105433568.htm,Rumah Sewa Student Terengganu UMT UNISZA,Houses,,500,RM 150,Terengganu
https://www.mudah.my/rumah+untuk+disewa+kuala+terengganu-105427734.htm,rumah untuk disewa kuala terengganu,Apartment,3,800,"RM 1,350",Terengganu
https://www.mudah.my/bilik+sewa+lelaki+ajil-105427710.htm,bilik sewa lelaki ajil,Houses,,144,RM 250,Terengganu
https://www.mudah.my/Bilik+SEWA+BAJET-73017303.htm,Bilik SEWA BAJET,Others,,65,RM 180,Terengganu
https://www.mudah.my/Bilik2+sewa+bulanan-87023329.htm,Bilik2 sewa bulanan,Houses,,1400,RM 250,Terengganu
https://www.mudah.my/Gong+Badak+Rumah+Untuk+Disewa-105415156.htm,Gong Badak Rumah Untuk Disewa,Semi-Detached House,3,1500,"RM 1,300",Terengganu
https://www.mudah.my/Rumah+Sewa+Di+Kampung+Kolam+Mengabang+Telipot+Untuk+Student-105412857.htm,Rumah Sewa Di Kampung Kolam Mengabang Telipot Untuk Student,Semi-Detached House,3,1400,"RM 1,300",Terengganu
https://www.mudah.my/Bilik+sewa+bajet-105412820.htm,Bilik sewa bajet,Others,,64,RM 180,Terengganu
https://www.mudah.my/Bilik+Sewa+Perempuan+Paka-105400016.htm,Bilik Sewa Perempuan Paka,Houses,,150,RM 250,Terengganu
https://www.mudah.my/Rumah+Teres+Tmn+Alam+Perdana+Untuk+disewakan-105399050.htm,"Rumah Teres Tmn Alam Perdana, Untuk disewakan",Terraced House,3,1000,RM 750,Terengganu
https://www.mudah.my/rumah+Sewa+kijal-105395447.htm,rumah Sewa kijal,Others,3,880,"RM 1,500",Terengganu
https://www.mudah.my/Single+Room+Kerteh-104125777.htm,Single Room -Kerteh,Houses,,135,RM 500,Terengganu
https://www.mudah.my/Bilik+Sewa+SINGLE+Tok+Jembal+berhampiran+Unisza+UMT+IPG-105375034.htm,"Bilik Sewa SINGLE Tok Jembal berhampiran Unisza, UMT, IPG",Houses,,80,RM 300,Terengganu
https://www.mudah.my/Rumah+Sewa+Bukit+Kuang-105374873.htm,Rumah Sewa Bukit Kuang,Semi-Detached House,3,1400,"RM 1,200",Terengganu
https://www.mudah.my/Rumah+berdekatan+Politeknik+Dungun+6+KEKOSONGAN+LAGI+-105360177.htm,Rumah berdekatan Politeknik Dungun (6 KEKOSONGAN LAGI),2-storey Terraced House,4,2000,"RM 1,200",Terengganu
